ch1,ch2,combined
-408,-408,-816
-457,-457,-914
-515,-515,-1030
-577,-577,-1154
-640,-640,-1280
-698,-698,-1396
-745,-745,-1490
-777,-777,-1554
-789,-789,-1578
-779,-779,-1558
-749,-749,-1498
-704,-704,-1408
-652,-652,-1304
-601,-601,-1202
-564,-564,-1128
-551,-551,-1102
-572,-572,-1144
-631,-631,-1262
-731,-731,-1462
-867,-867,-1734
-1031,-1031,-2062
-1209,-1209,-2418
-1388,-1388,-2776
-1552,-1552,-3104
-1687,-1687,-3374
-1782,-1782,-3564
-1832,-1832,-3664
-1835,-1835,-3670
-1796,-1796,-3592
-1721,-1721,-3442
-1622,-1622,-3244
-1510,-1510,-3020
-1393,-1393,-2786
-1282,-1282,-2564
-1181,-1181,-2362
-1091,-1091,-2182
-1011,-1011,-2022
-936,-936,-1872
-862,-862,-1724
-781,-781,-1562
-689,-689,-1378
-582,-582,-1164
-459,-459,-918
-321,-321,-642
-171,-171,-342
-15,-15,-30
140,140,280
288,288,576
423,423,846
539,539,1078
630,630,1260
696,696,1392
736,736,1472
751,751,1502
747,747,1494
728,728,1456
703,703,1406
678,678,1356
662,662,1324
659,659,1318
673,673,1346
706,706,1412
756,756,1512
816,816,1632
880,880,1760
939,939,1878
984,984,1968
1008,1008,2016
1007,1007,2014
978,978,1956
926,926,1852
857,857,1714
779,779,1558
701,701,1402
634,634,1268
582,582,1164
547,547,1094
528,528,1056
518,518,1036
506,506,1012
480,480,960
429,429,858
345,345,690
225,225,450
70,70,140
-112,-112,-224
-307,-307,-614
-501,-501,-1002
-677,-677,-1354
-821,-821,-1642
-922,-922,-1844
-976,-976,-1952
-984,-984,-1968
-956,-956,-1912
-903,-903,-1806
-839,-839,-1678
-777,-777,-1554
-729,-729,-1458
-700,-700,-1400
-691,-691,-1382
-698,-698,-1396
-713,-713,-1426
-728,-728,-1456
-732,-732,-1464
-720,-720,-1440
-688,-688,-1376
-637,-637,-1274
-573,-573,-1146
-501,-501,-1002
-429,-429,-858
-364,-364,-728
-308,-308,-616
-263,-263,-526
-223,-223,-446
-183,-183,-366
-137,-137,-274
-77,-77,-154
-1,-1,-2
91,91,182
194,194,388
299,299,598
397,397,794
479,479,958
536,536,1072
567,567,1134
573,573,1146
562,562,1124
545,545,1090
535,535,1070
543,543,1086
579,579,1158
645,645,1290
737,737,1474
845,845,1690
956,956,1912
1051,1051,2102
1116,1116,2232
1138,1138,2276
1113,1113,2226
1042,1042,2084
934,934,1868
806,806,1612
676,676,1352
563,563,1126
482,482,964
444,444,888
451,451,902
499,499,998
577,577,1154
671,671,1342
765,765,1530
844,844,1688
899,899,1798
925,925,1850
923,923,1846
902,902,1804
872,872,1744
844,844,1688
830,830,1660
837,837,1674
868,868,1736
921,921,1842
990,990,1980
1063,1063,2126
1129,1129,2258
1176,1176,2352
1194,1194,2388
1177,1177,2354
1124,1124,2248
1035,1035,2070
917,917,1834
778,778,1556
627,627,1254
473,473,946
325,325,650
188,188,376
65,65,130
-44,-44,-88
-141,-141,-282
-230,-230,-460
-317,-317,-634
-406,-406,-812
-504,-504,-1008
-614,-614,-1228
-738,-738,-1476
-878,-878,-1756
-1029,-1029,-2058
-1190,-1190,-2380
-1355,-1355,-2710
-1518,-1518,-3036
-1673,-1673,-3346
-1816,-1816,-3632
-1943,-1943,-3886
-2052,-2052,-4104
-2145,-2145,-4290
-2223,-2223,-4446
-2289,-2289,-4578
-2346,-2346,-4692
-2395,-2395,-4790
-2438,-2438,-4876
-2472,-2472,-4944
-2494,-2494,-4988
-2498,-2498,-4996
-2479,-2479,-4958
-2432,-2432,-4864
-2352,-2352,-4704
-2240,-2240,-4480
-2097,-2097,-4194
-1931,-1931,-3862
-1749,-1749,-3498
-1563,-1563,-3126
-1383,-1383,-2766
-1219,-1219,-2438
-1078,-1078,-2156
-962,-962,-1924
-870,-870,-1740
-796,-796,-1592
-733,-733,-1466
-670,-670,-1340
-598,-598,-1196
-507,-507,-1014
-391,-391,-782
-250,-250,-500
-84,-84,-168
102,102,204
299,299,598
499,499,998
692,692,1384
869,869,1738
1025,1025,2050
1153,1153,2306
1251,1251,2502
1321,1321,2642
1362,1362,2724
1380,1380,2760
1378,1378,2756
1361,1361,2722
1336,1336,2672
1309,1309,2618
1284,1284,2568
1266,1266,2532
1259,1259,2518
1264,1264,2528
1281,1281,2562
1308,1308,2616
1340,1340,2680
1370,1370,2740
1393,1393,2786
1399,1399,2798
1384,1384,2768
1342,1342,2684
1273,1273,2546
1179,1179,2358
1065,1065,2130
938,938,1876
808,808,1616
684,684,1368
574,574,1148
484,484,968
416,416,832
370,370,740
341,341,682
322,322,644
306,306,612
285,285,570
252,252,504
202,202,404
134,134,268
48,48,96
-51,-51,-102
-159,-159,-318
-271,-271,-542
-381,-381,-762
-484,-484,-968
-579,-579,-1158
-663,-663,-1326
-736,-736,-1472
-800,-800,-1600
-856,-856,-1712
-904,-904,-1808
-947,-947,-1894
-983,-983,-1966
-1013,-1013,-2026
-1037,-1037,-2074
-1053,-1053,-2106
-1061,-1061,-2122
-1060,-1060,-2120
-1051,-1051,-2102
-1034,-1034,-2068
-1009,-1009,-2018
-978,-978,-1956
-940,-940,-1880
-897,-897,-1794
-849,-849,-1698
-796,-796,-1592
-739,-739,-1478
-679,-679,-1358
-617,-617,-1234
-553,-553,-1106
-489,-489,-978
-425,-425,-850
-361,-361,-722
-297,-297,-594
-230,-230,-460
-160,-160,-320
-84,-84,-168
-2,-2,-4
88,88,176
184,184,368
283,283,566
383,383,766
478,478,956
564,564,1128
636,636,1272
692,692,1384
731,731,1462
754,754,1508
765,765,1530
769,769,1538
772,772,1544
779,779,1558
795,795,1590
823,823,1646
863,863,1726
913,913,1826
968,968,1936
1023,1023,2046
1073,1073,2146
1111,1111,2222
1132,1132,2264
1135,1135,2270
1118,1118,2236
1082,1082,2164
1028,1028,2056
959,959,1918
881,881,1762
795,795,1590
708,708,1416
623,623,1246
546,546,1092
482,482,964
435,435,870
412,412,824
414,414,828
443,443,886
499,499,998
577,577,1154
670,670,1340
769,769,1538
861,861,1722
936,936,1872
984,984,1968
998,998,1996
976,976,1952
921,921,1842
840,840,1680
745,745,1490
651,651,1302
570,570,1140
517,517,1034
500,500,1000
522,522,1044
580,580,1160
668,668,1336
773,773,1546
881,881,1762
977,977,1954
1046,1046,2092
1080,1080,2160
1072,1072,2144
1022,1022,2044
931,931,1862
807,807,1614
656,656,1312
489,489,978
311,311,622
129,129,258
-52,-52,-104
-232,-232,-464
-408,-408,-816
-581,-581,-1162
-751,-751,-1502
-918,-918,-1836
-1080,-1080,-2160
-1234,-1234,-2468
-1378,-1378,-2756
-1508,-1508,-3016
-1622,-1622,-3244
-1717,-1717,-3434
-1793,-1793,-3586
-1851,-1851,-3702
-1892,-1892,-3784
-1920,-1920,-3840
-1940,-1940,-3880
-1956,-1956,-3912
-1973,-1973,-3946
-1996,-1996,-3992
-2027,-2027,-4054
-2069,-2069,-4138
-2121,-2121,-4242
-2183,-2183,-4366
-2252,-2252,-4504
-2322,-2322,-4644
-2387,-2387,-4774
-2441,-2441,-4882
-2476,-2476,-4952
-2485,-2485,-4970
-2462,-2462,-4924
-2406,-2406,-4812
-2313,-2313,-4626
-2187,-2187,-4374
-2033,-2033,-4066
-1856,-1856,-3712
-1666,-1666,-3332
-1472,-1472,-2944
-1280,-1280,-2560
-1097,-1097,-2194
-926,-926,-1852
-768,-768,-1536
-622,-622,-1244
-483,-483,-966
-346,-346,-692
-207,-207,-414
-62,-62,-124
91,91,182
252,252,504
417,417,834
581,581,1162
739,739,1478
884,884,1768
1012,1012,2024
1119,1119,2238
1204,1204,2408
1269,1269,2538
1316,1316,2632
1351,1351,2702
1380,1380,2760
1406,1406,2812
1434,1434,2868
1467,1467,2934
1504,1504,3008
1544,1544,3088
1585,1585,3170
1622,1622,3244
1652,1652,3304
1671,1671,3342
1676,1676,3352
1665,1665,3330
1637,1637,3274
1593,1593,3186
1534,1534,3068
1463,1463,2926
1382,1382,2764
1294,1294,2588
1204,1204,2408
1113,1113,2226
1026,1026,2052
942,942,1884
865,865,1730
793,793,1586
724,724,1448
657,657,1314
588,588,1176
512,512,1024
426,426,852
326,326,652
211,211,422
82,82,164
-60,-60,-120
-209,-209,-418
-360,-360,-720
-504,-504,-1008
-635,-635,-1270
-747,-747,-1494
-836,-836,-1672
-900,-900,-1800
-941,-941,-1882
-963,-963,-1926
-972,-972,-1944
-976,-976,-1952
-981,-981,-1962
-994,-994,-1988
-1019,-1019,-2038
-1056,-1056,-2112
-1102,-1102,-2204
-1152,-1152,-2304
-1197,-1197,-2394
-1228,-1228,-2456
-1234,-1234,-2468
-1207,-1207,-2414
-1141,-1141,-2282
-1033,-1033,-2066
-885,-885,-1770
-703,-703,-1406
-495,-495,-990
-277,-277,-554
-61,-61,-122
137,137,274
304,304,608
429,429,858
508,508,1016
540,540,1080
532,532,1064
496,496,992
446,446,892
400,400,800
378,378,756
394,394,788
460,460,920
579,579,1158
749,749,1498
958,958,1916
1190,1190,2380
1423,1423,2846
1635,1635,3270
1806,1806,3612
1918,1918,3836
1964,1964,3928
1942,1942,3884
1860,1860,3720
1733,1733,3466
1580,1580,3160
1421,1421,2842
1277,1277,2554
1163,1163,2326
1085,1085,2170
1044,1044,2088
1033,1033,2066
1038,1038,2076
1044,1044,2088
1035,1035,2070
995,995,1990
918,918,1836
802,802,1604
653,653,1306
482,482,964
306,306,612
141,141,282
3,3,6
-95,-95,-190
-148,-148,-296
-157,-157,-314
-129,-129,-258
-76,-76,-152
-13,-13,-26
44,44,88
82,82,164
89,89,178
62,62,124
1,1,2
-89,-89,-178
-198,-198,-396
-314,-314,-628
-426,-426,-852
-523,-523,-1046
-597,-597,-1194
-644,-644,-1288
-665,-665,-1330
-663,-663,-1326
-645,-645,-1290
-618,-618,-1236
-593,-593,-1186
-577,-577,-1154
-574,-574,-1148
-589,-589,-1178
-620,-620,-1240
-664,-664,-1328
-715,-715,-1430
-764,-764,-1528
-803,-803,-1606
-826,-826,-1652
-828,-828,-1656
-807,-807,-1614
-766,-766,-1532
-712,-712,-1424
-656,-656,-1312
-611,-611,-1222
-588,-588,-1176
-599,-599,-1198
-651,-651,-1302
-745,-745,-1490
-878,-878,-1756
-1037,-1037,-2074
-1207,-1207,-2414
-1369,-1369,-2738
-1505,-1505,-3010
-1598,-1598,-3196
-1636,-1636,-3272
-1617,-1617,-3234
-1545,-1545,-3090
-1431,-1431,-2862
-1293,-1293,-2586
-1152,-1152,-2304
-1030,-1030,-2060
-942,-942,-1884
-899,-899,-1798
-904,-904,-1808
-950,-950,-1900
-1023,-1023,-2046
-1104,-1104,-2208
-1172,-1172,-2344
-1206,-1206,-2412
-1191,-1191,-2382
-1120,-1120,-2240
-994,-994,-1988
-821,-821,-1642
-618,-618,-1236
-404,-404,-808
-200,-200,-400
-23,-23,-46
112,112,224
202,202,404
247,247,494
256,256,512
243,243,486
226,226,452
219,219,438
237,237,474
287,287,574
372,372,744
488,488,976
626,626,1252
774,774,1548
919,919,1838
1045,1045,2090
1144,1144,2288
1207,1207,2414
1233,1233,2466
1225,1225,2450
1189,1189,2378
1134,1134,2268
1072,1072,2144
1012,1012,2024
965,965,1930
935,935,1870
925,925,1850
934,934,1868
956,956,1912
985,985,1970
1009,1009,2018
1020,1020,2040
1007,1007,2014
965,965,1930
888,888,1776
779,779,1558
640,640,1280
481,481,962
312,312,624
144,144,288
-10,-10,-20
-141,-141,-282
-242,-242,-484
-310,-310,-620
-346,-346,-692
-355,-355,-710
-347,-347,-694
-330,-330,-660
-313,-313,-626
-306,-306,-612
-311,-311,-622
-330,-330,-660
-361,-361,-722
-396,-396,-792
-426,-426,-852
-444,-444,-888
-441,-441,-882
-410,-410,-820
-351,-351,-702
-264,-264,-528
-156,-156,-312
-36,-36,-72
87,87,174
202,202,404
299,299,598
372,372,744
419,419,838
439,439,878
438,438,876
423,423,846
402,402,804
383,383,766
374,374,748
379,379,758
399,399,798
432,432,864
475,475,950
520,520,1040
561,561,1122
593,593,1186
611,611,1222
614,614,1228
605,605,1210
587,587,1174
567,567,1134
550,550,1100
541,541,1082
544,544,1088
556,556,1112
574,574,1148
591,591,1182
597,597,1194
585,585,1170
549,549,1098
486,486,972
400,400,800
299,299,598
198,198,396
112,112,224
60,60,120
56,56,112
108,108,216
220,220,440
384,384,768
587,587,1174
807,807,1614
1020,1020,2040
1199,1199,2398
1326,1326,2652
1384,1384,2768
1369,1369,2738
1287,1287,2574
1149,1149,2298
978,978,1956
796,796,1592
627,627,1254
490,490,980
399,399,798
356,356,712
358,358,716
395,395,790
449,449,898
505,505,1010
545,545,1090
558,558,1116
537,537,1074
479,479,958
388,388,776
269,269,538
129,129,258
-27,-27,-54
-194,-194,-388
-372,-372,-744
-562,-562,-1124
-765,-765,-1530
-982,-982,-1964
-1213,-1213,-2426
-1452,-1452,-2904
-1692,-1692,-3384
-1921,-1921,-3842
-2125,-2125,-4250
-2291,-2291,-4582
-2411,-2411,-4822
-2478,-2478,-4956
-2493,-2493,-4986
-2465,-2465,-4930
-2406,-2406,-4812
-2333,-2333,-4666
-2265,-2265,-4530
-2216,-2216,-4432
-2199,-2199,-4398
-2217,-2217,-4434
-2266,-2266,-4532
-2337,-2337,-4674
-2412,-2412,-4824
-2474,-2474,-4948
-2502,-2502,-5004
-2482,-2482,-4964
-2404,-2404,-4808
-2266,-2266,-4532
-2075,-2075,-4150
-1842,-1842,-3684
-1586,-1586,-3172
-1327,-1327,-2654
-1082,-1082,-2164
-866,-866,-1732
-688,-688,-1376
-550,-550,-1100
-445,-445,-890
-364,-364,-728
-290,-290,-580
-209,-209,-418
-106,-106,-212
29,29,58
198,198,396
399,399,798
624,624,1248
859,859,1718
1087,1087,2174
1294,1294,2588
1465,1465,2930
1592,1592,3184
1670,1670,3340
1704,1704,3408
1701,1701,3402
1673,1673,3346
1634,1634,3268
1598,1598,3196
1576,1576,3152
1574,1574,3148
1596,1596,3192
1638,1638,3276
1692,1692,3384
1749,1749,3498
1796,1796,3592
1823,1823,3646
1822,1822,3644
1788,1788,3576
1719,1719,3438
1621,1621,3242
1498,1498,2996
1361,1361,2722
1218,1218,2436
1080,1080,2160
951,951,1902
839,839,1678
743,743,1486
663,663,1326
597,597,1194
538,538,1076
482,482,964
422,422,844
356,356,712
279,279,558
190,190,380
89,89,178
-22,-22,-44
-140,-140,-280
-261,-261,-522
-380,-380,-760
-492,-492,-984
-595,-595,-1190
-684,-684,-1368
-760,-760,-1520
-823,-823,-1646
-877,-877,-1754
-927,-927,-1854
-979,-979,-1958
-1040,-1040,-2080
-1117,-1117,-2234
-1213,-1213,-2426
-1330,-1330,-2660
-1465,-1465,-2930
-1611,-1611,-3222
-1759,-1759,-3518
-1896,-1896,-3792
-2009,-2009,-4018
-2087,-2087,-4174
-2120,-2120,-4240
-2104,-2104,-4208
-2039,-2039,-4078
-1932,-1932,-3864
-1795,-1795,-3590
-1641,-1641,-3282
-1487,-1487,-2974
-1347,-1347,-2694
-1230,-1230,-2460
-1144,-1144,-2288
-1087,-1087,-2174
-1052,-1052,-2104
-1028,-1028,-2056
-1001,-1001,-2002
-958,-958,-1916
-886,-886,-1772
-779,-779,-1558
-634,-634,-1268
-455,-455,-910
-252,-252,-504
-37,-37,-74
178,178,356
380,380,760
561,561,1122
720,720,1440
858,858,1716
982,982,1964
1102,1102,2204
1229,1229,2458
1372,1372,2744
1534,1534,3068
1716,1716,3432
1910,1910,3820
2107,2107,4214
2291,2291,4582
2448,2448,4896
2566,2566,5132
2636,2636,5272
2656,2656,5312
2629,2629,5258
2566,2566,5132
2478,2478,4956
2381,2381,4762
2285,2285,4570
2199,2199,4398
2128,2128,4256
2068,2068,4136
2014,2014,4028
1956,1956,3912
1886,1886,3772
1797,1797,3594
1687,1687,3374
1559,1559,3118
1422,1422,2844
1288,1288,2576
1170,1170,2340
1079,1079,2158
1022,1022,2044
999,999,1998
1002,1002,2004
1019,1019,2038
1030,1030,2060
1016,1016,2032
962,962,1924
857,857,1714
701,701,1402
501,501,1002
274,274,548
44,44,88
-164,-164,-328
-327,-327,-654
-428,-428,-856
-459,-459,-918
-424,-424,-848
-339,-339,-678
-225,-225,-450
-110,-110,-220
-22,-22,-44
18,18,36
-5,-5,-10
-95,-95,-190
-243,-243,-486
-433,-433,-866
-642,-642,-1284
-844,-844,-1688
-1017,-1017,-2034
-1144,-1144,-2288
-1217,-1217,-2434
-1239,-1239,-2478
-1220,-1220,-2440
-1176,-1176,-2352
-1128,-1128,-2256
-1096,-1096,-2192
-1095,-1095,-2190
-1133,-1133,-2266
-1211,-1211,-2422
-1322,-1322,-2644
-1452,-1452,-2904
-1585,-1585,-3170
-1702,-1702,-3404
-1788,-1788,-3576
-1833,-1833,-3666
-1832,-1832,-3664
-1789,-1789,-3578
-1712,-1712,-3424
-1616,-1616,-3232
-1517,-1517,-3034
-1430,-1430,-2860
-1371,-1371,-2742
-1346,-1346,-2692
-1361,-1361,-2722
-1412,-1412,-2824
-1489,-1489,-2978
-1581,-1581,-3162
-1670,-1670,-3340
-1741,-1741,-3482
-1779,-1779,-3558
-1772,-1772,-3544
-1716,-1716,-3432
-1610,-1610,-3220
-1459,-1459,-2918
-1274,-1274,-2548
-1070,-1070,-2140
-862,-862,-1724
-663,-663,-1326
-488,-488,-976
-342,-342,-684
-229,-229,-458
-146,-146,-292
-85,-85,-170
-35,-35,-70
16,16,32
79,79,158
161,161,322
266,266,532
394,394,788
538,538,1076
687,687,1374
830,830,1660
955,955,1910
1051,1051,2102
1111,1111,2222
1134,1134,2268
1125,1125,2250
1090,1090,2180
1041,1041,2082
991,991,1982
952,952,1904
934,934,1868
943,943,1886
979,979,1958
1039,1039,2078
1115,1115,2230
1194,1194,2388
1266,1266,2532
1318,1318,2636
1340,1340,2680
1325,1325,2650
1271,1271,2542
1181,1181,2362
1059,1059,2118
917,917,1834
764,764,1528
613,613,1226
476,476,952
361,361,722
273,273,546
214,214,428
182,182,364
170,170,340
168,168,336
166,166,332
152,152,304
116,116,232
50,50,100
-49,-49,-98
-180,-180,-360
-337,-337,-674
-514,-514,-1028
-697,-697,-1394
-876,-876,-1752
-1040,-1040,-2080
-1181,-1181,-2362
-1294,-1294,-2588
-1378,-1378,-2756
-1436,-1436,-2872
-1474,-1474,-2948
-1499,-1499,-2998
-1516,-1516,-3032
-1531,-1531,-3062
-1545,-1545,-3090
-1557,-1557,-3114
-1564,-1564,-3128
-1560,-1560,-3120
-1538,-1538,-3076
-1495,-1495,-2990
-1427,-1427,-2854
-1337,-1337,-2674
-1228,-1228,-2456
-1108,-1108,-2216
-987,-987,-1974
-873,-873,-1746
-774,-774,-1548
-695,-695,-1390
-635,-635,-1270
-590,-590,-1180
-554,-554,-1108
-516,-516,-1032
-467,-467,-934
-400,-400,-800
-309,-309,-618
-193,-193,-386
-55,-55,-110
97,97,194
257,257,514
414,414,828
561,561,1122
694,694,1388
811,811,1622
912,912,1824
1003,1003,2006
1089,1089,2178
1174,1174,2348
1261,1261,2522
1352,1352,2704
1442,1442,2884
1528,1528,3056
1601,1601,3202
1655,1655,3310
1682,1682,3364
1679,1679,3358
1648,1648,3296
1592,1592,3184
1519,1519,3038
1439,1439,2878
1362,1362,2724
1297,1297,2594
1251,1251,2502
1225,1225,2450
1216,1216,2432
1219,1219,2438
1224,1224,2448
1222,1222,2444
1202,1202,2404
1157,1157,2314
1085,1085,2170
986,986,1972
865,865,1730
731,731,1462
593,593,1186
463,463,926
350,350,700
258,258,516
192,192,384
150,150,300
128,128,256
119,119,238
117,117,234
113,113,226
102,102,204
81,81,162
49,49,98
6,6,12
-45,-45,-90
-99,-99,-198
-153,-153,-306
-204,-204,-408
-249,-249,-498
-286,-286,-572
-314,-314,-628
-334,-334,-668
-345,-345,-690
-347,-347,-694
-341,-341,-682
-327,-327,-654
-305,-305,-610
-278,-278,-556
-248,-248,-496
-221,-221,-442
-202,-202,-404
-198,-198,-396
-215,-215,-430
-256,-256,-512
-324,-324,-648
-415,-415,-830
-524,-524,-1048
-641,-641,-1282
-753,-753,-1506
-848,-848,-1696
-915,-915,-1830
-945,-945,-1890
-938,-938,-1876
-896,-896,-1792
-829,-829,-1658
-752,-752,-1504
-681,-681,-1362
-631,-631,-1262
-615,-615,-1230
-638,-638,-1276
-698,-698,-1396
-786,-786,-1572
-887,-887,-1774
-979,-979,-1958
-1044,-1044,-2088
-1064,-1064,-2128
-1030,-1030,-2060
-941,-941,-1882
-806,-806,-1612
-644,-644,-1288
-479,-479,-958
-339,-339,-678
-246,-246,-492
-220,-220,-440
-268,-268,-536
-385,-385,-770
-556,-556,-1112
-754,-754,-1508
-949,-949,-1898
-1109,-1109,-2218
-1207,-1207,-2414
-1223,-1223,-2446
-1151,-1151,-2302
-995,-995,-1990
-774,-774,-1548
-513,-513,-1026
-244,-244,-488
5,5,10
207,207,414
346,346,692
417,417,834
423,423,846
381,381,762
310,310,620
234,234,468
176,176,352
151,151,302
170,170,340
235,235,470
337,337,674
466,466,932
604,604,1208
736,736,1472
847,847,1694
926,926,1852
971,971,1942
981,981,1962
963,963,1926
926,926,1852
880,880,1760
836,836,1672
800,800,1600
778,778,1556
772,772,1544
780,780,1560
797,797,1594
819,819,1638
839,839,1678
851,851,1702
851,851,1702
836,836,1672
803,803,1606
754,754,1508
690,690,1380
614,614,1228
531,531,1062
444,444,888
361,361,722
287,287,574
228,228,456
187,187,374
168,168,336
168,168,336
184,184,368
210,210,420
236,236,472
250,250,500
241,241,482
198,198,396
116,116,232
-8,-8,-16
-170,-170,-340
-362,-362,-724
-569,-569,-1138
-775,-775,-1550
-962,-962,-1924
-1114,-1114,-2228
-1220,-1220,-2440
-1274,-1274,-2548
-1279,-1279,-2558
-1241,-1241,-2482
-1174,-1174,-2348
-1097,-1097,-2194
-1025,-1025,-2050
-974,-974,-1948
-953,-953,-1906
-967,-967,-1934
-1011,-1011,-2022
-1076,-1076,-2152
-1146,-1146,-2292
-1205,-1205,-2410
-1238,-1238,-2476
-1232,-1232,-2464
-1181,-1181,-2362
-1084,-1084,-2168
-949,-949,-1898
-787,-787,-1574
-612,-612,-1224
-441,-441,-882
-287,-287,-574
-159,-159,-318
-60,-60,-120
13,13,26
65,65,130
107,107,214
150,150,300
204,204,408
275,275,550
365,365,730
471,471,942
585,585,1170
699,699,1398
800,800,1600
880,880,1760
932,932,1864
954,954,1908
949,949,1898
923,923,1846
885,885,1770
847,847,1694
818,818,1636
807,807,1614
818,818,1636
851,851,1702
902,902,1804
964,964,1928
1028,1028,2056
1085,1085,2170
1127,1127,2254
1148,1148,2296
1144,1144,2288
1115,1115,2230
1064,1064,2128
995,995,1990
914,914,1828
827,827,1654
740,740,1480
658,658,1316
584,584,1168
522,522,1044
472,472,944
435,435,870
412,412,824
403,403,806
405,405,810
419,419,838
441,441,882
471,471,942
504,504,1008
539,539,1078
574,574,1148
607,607,1214
638,638,1276
667,667,1334
697,697,1394
729,729,1458
764,764,1528
804,804,1608
848,848,1696
893,893,1786
936,936,1872
971,971,1942
992,992,1984
993,993,1986
972,972,1944
928,928,1856
862,862,1724
780,780,1560
690,690,1380
600,600,1200
518,518,1036
449,449,898
396,396,792
358,358,716
328,328,656
298,298,596
257,257,514
195,195,390
103,103,206
-21,-21,-42
-176,-176,-352
-356,-356,-712
-550,-550,-1100
-746,-746,-1492
-929,-929,-1858
-1089,-1089,-2178
-1216,-1216,-2432
-1309,-1309,-2618
-1371,-1371,-2742
-1408,-1408,-2816
-1431,-1431,-2862
-1450,-1450,-2900
-1475,-1475,-2950
-1512,-1512,-3024
-1560,-1560,-3120
-1617,-1617,-3234
-1674,-1674,-3348
-1721,-1721,-3442
-1746,-1746,-3492
-1742,-1742,-3484
-1703,-1703,-3406
-1630,-1630,-3260
-1528,-1528,-3056
-1406,-1406,-2812
-1278,-1278,-2556
-1154,-1154,-2308
-1045,-1045,-2090
-958,-958,-1916
-894,-894,-1788
-850,-850,-1700
-817,-817,-1634
-787,-787,-1574
-747,-747,-1494
-690,-690,-1380
-609,-609,-1218
-506,-506,-1012
-382,-382,-764
-247,-247,-494
-108,-108,-216
24,24,48
141,141,282
239,239,478
318,318,636
379,379,758
429,429,858
475,475,950
524,524,1048
578,578,1156
638,638,1276
702,702,1404
761,761,1522
807,807,1614
833,833,1666
829,829,1658
794,794,1588
729,729,1458
641,641,1282
540,540,1080
441,441,882
357,357,714
300,300,600
277,277,554
291,291,582
337,337,674
403,403,806
477,477,954
542,542,1084
583,583,1166
588,588,1176
552,552,1104
477,477,954
368,368,736
240,240,480
108,108,216
-11,-11,-22
-102,-102,-204
-155,-155,-310
-165,-165,-330
-135,-135,-270
-73,-73,-146
9,9,18
97,97,194
177,177,354
236,236,472
267,267,534
268,268,536
242,242,484
193,193,386
132,132,264
68,68,136
9,9,18
-36,-36,-72
-65,-65,-130
-77,-77,-154
-74,-74,-148
-58,-58,-116
-35,-35,-70
-6,-6,-12
24,24,48
54,54,108
83,83,166
112,112,224
138,138,276
161,161,322
179,179,358
187,187,374
184,184,368
167,167,334
136,136,272
93,93,186
42,42,84
-7,-7,-14
-49,-49,-98
-73,-73,-146
-75,-75,-150
-51,-51,-102
-3,-3,-6
60,60,120
128,128,256
187,187,374
223,223,446
225,225,450
189,189,378
114,114,228
11,11,22
-107,-107,-214
-219,-219,-438
-306,-306,-612
-351,-351,-702
-342,-342,-684
-277,-277,-554
-164,-164,-328
-18,-18,-36
137,137,274
276,276,552
375,375,750
417,417,834
393,393,786
308,308,616
174,174,348
14,14,28
-142,-142,-284
-269,-269,-538
-344,-344,-688
-352,-352,-704
-292,-292,-584
-174,-174,-348
-17,-17,-34
153,153,306
307,307,614
420,420,840
476,476,952
467,467,934
398,398,796
283,283,566
144,144,288
6,6,12
-108,-108,-216
-180,-180,-360
-203,-203,-406
-177,-177,-354
-113,-113,-226
-30,-30,-60
53,53,106
116,116,232
142,142,284
124,124,248
63,63,126
-33,-33,-66
-147,-147,-294
-260,-260,-520
-353,-353,-706
-411,-411,-822
-422,-422,-844
-383,-383,-766
-299,-299,-598
-179,-179,-358
-39,-39,-78
107,107,214
243,243,486
359,359,718
448,448,896
509,509,1018
543,543,1086
559,559,1118
561,561,1122
558,558,1116
553,553,1106
548,548,1096
542,542,1084
530,530,1060
504,504,1008
458,458,916
384,384,768
279,279,558
143,143,286
-23,-23,-46
-211,-211,-422
-410,-410,-820
-610,-610,-1220
-796,-796,-1592
-958,-958,-1916
-1086,-1086,-2172
-1175,-1175,-2350
-1223,-1223,-2446
-1234,-1234,-2468
-1213,-1213,-2426
-1169,-1169,-2338
-1113,-1113,-2226
-1054,-1054,-2108
-1000,-1000,-2000
-958,-958,-1916
-929,-929,-1858
-912,-912,-1824
-904,-904,-1808
-897,-897,-1794
-887,-887,-1774
-866,-866,-1732
-830,-830,-1660
-778,-778,-1556
-709,-709,-1418
-626,-626,-1252
-533,-533,-1066
-433,-433,-866
-332,-332,-664
-233,-233,-466
-139,-139,-278
-50,-50,-100
33,33,66
110,110,220
182,182,364
249,249,498
310,310,620
364,364,728
409,409,818
444,444,888
469,469,938
483,483,966
490,490,980
490,490,980
489,489,978
488,488,976
489,489,978
494,494,988
501,501,1002
506,506,1012
505,505,1010
494,494,988
468,468,936
424,424,848
360,360,720
277,277,554
179,179,358
69,69,138
-46,-46,-92
-162,-162,-324
-273,-273,-546
-374,-374,-748
-462,-462,-924
-535,-535,-1070
-590,-590,-1180
-625,-625,-1250
-641,-641,-1282
-635,-635,-1270
-607,-607,-1214
-560,-560,-1120
-496,-496,-992
-419,-419,-838
-336,-336,-672
-254,-254,-508
-182,-182,-364
-124,-124,-248
-85,-85,-170
-63,-63,-126
-55,-55,-110
-53,-53,-106
